1 1 
0.989799 1.00995 
0.979189 1.0198 
0.968164 1.02956 
0.956714 1.03923 
0.944831 1.04881 
0.932508 1.0583 
0.919736 1.0677 
0.906507 1.07702 
0.892813 1.08626 
0.878646 1.09542 
0.863999 1.1045 
0.848864 1.11349 
0.833234 1.1224 
0.817103 1.13123 
0.800464 1.13998 
0.783311 1.14864 
0.765639 1.15722 
0.747444 1.1657 
0.728721 1.17409 
0.709467 1.18238 
0.68968 1.19056 
0.669359 1.19864 
0.648503 1.20659 
0.627113 1.21443 
0.60519 1.22212 
0.582739 1.22968 
0.559763 1.23708 
0.536269 1.24431 
0.512264 1.25137 
0.487758 1.25823 
0.462761 1.26489 
0.437286 1.27132 
0.411349 1.27751 
0.384965 1.28344 
0.358153 1.2891 
0.330933 1.29445 
0.303329 1.29949 
0.275364 1.30419 
0.247065 1.30852 
0.21846 1.31247 
0.18958 1.316 
0.160457 1.31909 
0.131125 1.32173 
0.10162 1.32388 
0.0719784 1.32551 
0.0422394 1.32661 
0.0124425 1.32715 
-0.0173715 1.3271 
-0.0471612 1.32643 
-0.0768845 1.32514 
-0.106499 1.3232 
-0.135962 1.32058 
-0.165231 1.31726 
-0.194265 1.31324 
-0.223021 1.3085 
-0.251459 1.30302 
-0.279541 1.29679 
-0.307227 1.2898 
-0.334482 1.28206 
-0.361271 1.27356 
-0.387561 1.26429 
-0.41332 1.25426 
-0.438522 1.24347 
-0.463138 1.23194 
-0.487145 1.21966 
-0.510522 1.20667 
-0.533249 1.19296 
-0.55531 1.17856 
-0.576689 1.16348 
-0.597376 1.14776 
-0.61736 1.13141 
-0.636634 1.11445 
-0.655192 1.09692 
-0.67303 1.07883 
-0.690148 1.06023 
-0.706545 1.04114 
-0.722222 1.02158 
-0.737184 1.0016 
-0.751434 0.981221 
-0.764978 0.960474 
-0.777823 0.939391 
-0.789977 0.918005 
-0.801449 0.896345 
-0.812246 0.874442 
-0.82238 0.852327 
-0.831861 0.830028 
-0.840698 0.807574 
-0.848903 0.784994 
-0.856487 0.762313 
-0.863462 0.739558 
-0.869837 0.716755 
-0.875624 0.693927 
-0.880835 0.671097 
-0.88548 0.648287 
-0.88957 0.625518 
-0.893115 0.602811 
-0.896125 0.580183 
-0.898611 0.557653 
-0.900581 0.535238 
-0.902046 0.512953 
-0.903014 0.490813 
-0.903493 0.468832 
-0.903492 0.447024 
-0.903019 0.425399 
-0.902081 0.403969 
-0.900685 0.382744 
-0.898838 0.361734 
