0 1
0.1 -0.333333
0.2 0.111111
0.3 -0.037037
0.4 0.0123457
0.5 -0.00411523
0.6 0.00137174
0.7 -0.000457247
0.8 0.000152416
0.9 -5.08053e-005
1 1.69351e-005
1.1 -5.64503e-006
1.2 1.88168e-006
1.3 -6.27225e-007
1.4 2.09075e-007
1.5 -6.96917e-008
1.6 2.32306e-008
1.7 -7.74352e-009
1.8 2.58117e-009
1.9 -8.60392e-010
2 2.86797e-010
2.1 -9.55991e-011
2.2 3.18664e-011
2.3 -1.06221e-011
2.4 3.54071e-012
2.5 -1.18024e-012
2.6 3.93412e-013
2.7 -1.31137e-013
2.8 4.37124e-014
2.9 -1.45708e-014
3 4.85694e-015
