1 1 
0.952732 1.03941 
0.888685 1.07846 
0.804187 1.11818 
0.695403 1.15902 
0.559175 1.20029 
0.394558 1.23915 
0.204956 1.26962 
4.81183e-006 1.28223 
-0.20467 1.26591 
-0.391266 1.21226 
-0.545626 1.12002 
-0.660968 0.996082 
-0.737391 0.852247 
-0.778855 0.700902 
-0.79031 0.552065 
-0.776102 0.412489 
-0.73948 0.286046 
-0.682719 0.17458 
-0.607466 0.0787554 
-0.515177 -0.00126079 
-0.40754 -0.0653131 
-0.286868 -0.112967 
-0.156375 -0.143423 
-0.0202368 -0.155661 
0.116631 -0.148804 
0.249106 -0.122619 
0.372538 -0.0779727 
0.483356 -0.0170211 
0.579365 0.0569573 
0.659692 0.14003 
0.724462 0.228186 
0.77437 0.317822 
0.810291 0.406054 
0.832983 0.490823 
0.842885 0.57087 
0.840007 0.645616 
0.823862 0.715015 
0.793464 0.779384 
0.74736 0.839229 
0.683773 0.895032 
0.600872 0.94698 
0.497288 0.994594 
0.372894 1.03627 
0.22983 1.06885 
0.0734156 1.08746 
-0.0876604 1.08617 
-0.242524 1.05968 
-0.380556 1.00546 
-0.493907 0.92515 
-0.578696 0.824303 
-0.634552 0.710613 
-0.663257 0.591914 
-0.667416 0.474803 
-0.649618 0.36412 
-0.612095 0.263056 
-0.556715 0.173551 
-0.485164 0.0967476 
-0.399189 0.0334004 
-0.30087 -0.0158412 
-0.192815 -0.0502804 
-0.0782654 -0.0691768 
0.0389872 -0.0719009 
0.154858 -0.0581995 
0.265371 -0.0284838 
0.367081 0.01598 
0.457386 0.07307 
0.534627 0.140014 
0.597996 0.213733 
0.647298 0.291204 
0.68267 0.36976 
0.704321 0.447265 
0.712339 0.522168 
0.706562 0.593472 
0.686516 0.660624 
0.651434 0.723374 
0.600354 0.781585 
0.532326 0.83501 
0.446774 0.883015 
0.344014 0.924279 
0.225875 0.956536 
0.0962569 0.976515 
-0.038716 0.980305 
-0.171266 0.964261 
-0.293284 0.92626 
-0.397922 0.866715 
-0.480702 0.78877 
-0.539716 0.697558 
-0.575078 0.598995 
-0.588082 0.498677 
-0.580505 0.401226 
-0.554176 0.310098 
-0.510823 0.227701 
-0.452106 0.155658 
-0.379744 0.0950964 
-0.295683 0.0468785 
-0.202245 0.0117532 
-0.102205 -0.00960554 
0.00123959 -0.0166695 
0.104632 -0.00921203 
0.204517 0.0125027 
0.297751 0.047575 
0.381751 0.0944358 
0.454635 0.150954 
0.515207 0.214654 
0.562828 0.282987 
0.597225 0.353573 
0.618288 0.424374 
0.625905 0.49378 
0.619848 0.560607 
0.599724 0.624031 
0.565 0.683471 
0.515107 0.738424 
0.449654 0.788271 
0.368745 0.832058 
0.273392 0.868287 
0.165945 0.89479 
0.0503731 0.908819 
-0.0678144 0.907452 
-0.182161 0.88832 
-0.286275 0.850448 
-0.374887 0.794814 
-0.444526 0.724328 
-0.493601 0.643256 
-0.522024 0.556368 
-0.530654 0.468199 
-0.520816 0.382583 
-0.493998 0.302501 
-0.451727 0.230146 
-0.395583 0.167098 
-0.327278 0.114516 
-0.248773 0.0733045 
-0.162356 0.0442053 
-0.0706778 0.0278116 
0.0233162 0.0245016 
0.116535 0.0343198 
0.205961 0.0568487 
0.288881 0.0911283 
0.363066 0.135665 
0.426852 0.188538 
0.479118 0.247586 
0.519182 0.310613 
0.546647 0.375571 
