1 1 
1.2815 0.716499 
1.53584 0.460166 
1.76559 0.228416 
1.97311 0.0189078 
2.1605 -0.170474 
2.32968 -0.341646 
2.48239 -0.49634 
2.62019 -0.636126 
2.7445 -0.762421 
2.85661 -0.876511 
2.95768 -0.979557 
3.04875 -1.07261 
3.13079 -1.15662 
3.20465 -1.23245 
3.2711 -1.30088 
3.33086 -1.36261 
3.38457 -1.41828 
3.43279 -1.46847 
3.47605 -1.51369 
3.51483 -1.55443 
3.54954 -1.5911 
3.58058 -1.6241 
3.6083 -1.65378 
3.63302 -1.68045 
3.65501 -1.70439 
3.67455 -1.72588 
3.69185 -1.74513 
3.70715 -1.76237 
3.72062 -1.77778 
3.73244 -1.79155 
3.74277 -1.80382 
3.75176 -1.81474 
3.75952 -1.82444 
3.76618 -1.83304 
3.77184 -1.84063 
3.7766 -1.84732 
3.78055 -1.85319 
3.78375 -1.85833 
3.78629 -1.86279 
3.78822 -1.86664 
3.78961 -1.86995 
3.7905 -1.87276 
3.79095 -1.87513 
3.79099 -1.87708 
3.79067 -1.87867 
3.79002 -1.87993 
3.78907 -1.88089 
3.78785 -1.88158 
3.78639 -1.88203 
3.78471 -1.88225 
3.78283 -1.88227 
3.78077 -1.88211 
3.77855 -1.88179 
3.77618 -1.88132 
3.77368 -1.88071 
3.77107 -1.87999 
3.76834 -1.87915 
3.76552 -1.87822 
3.76261 -1.8772 
3.75962 -1.87609 
3.75657 -1.87492 
3.75344 -1.87368 
3.75027 -1.87238 
3.74704 -1.87103 
3.74376 -1.86963 
3.74044 -1.86818 
3.73709 -1.8667 
3.7337 -1.86518 
3.73028 -1.86363 
3.72684 -1.86205 
3.72337 -1.86045 
3.71988 -1.85882 
3.71638 -1.85718 
3.71285 -1.85551 
3.70932 -1.85383 
3.70576 -1.85213 
3.7022 -1.85042 
3.69863 -1.8487 
3.69505 -1.84697 
3.69146 -1.84523 
3.68786 -1.84348 
3.68426 -1.84172 
3.68066 -1.83996 
3.67705 -1.83819 
3.67344 -1.83641 
3.66982 -1.83464 
3.66621 -1.83285 
3.66259 -1.83107 
3.65897 -1.82928 
3.65535 -1.82749 
3.65174 -1.8257 
3.64812 -1.82391 
3.6445 -1.82211 
3.64088 -1.82032 
3.63727 -1.81852 
3.63365 -1.81672 
3.63004 -1.81493 
3.62643 -1.81313 
3.62282 -1.81133 
3.61921 -1.80954 
3.61561 -1.80774 
3.61201 -1.80595 
3.60841 -1.80415 
3.60481 -1.80236 
3.60122 -1.80057 
3.59762 -1.79877 
3.59404 -1.79698 
3.59045 -1.79519 
3.58687 -1.79341 
3.58329 -1.79162 
3.57971 -1.78983 
3.57614 -1.78805 
3.57257 -1.78626 
3.569 -1.78448 
3.56543 -1.7827 
